Sample ID,Chip ID,ROI,Parent,X,Y,CD8_Cell_Mean,CD88_Cell_Mean,CD4_Cell_Mean,SIRPa_Cell_Mean,CD56_Cell_Mean,HLA-DR_Cell_Mean,CD11c_Cell_Mean,PD-1_Cell_Mean,CD3_Cell_Mean,CD45_Cell_Mean,CD10_Cell_Mean,CD31_Cell_Mean,CAIX_Cell_Mean,CD20_Cell_Mean,IRF8_Cell_Mean,CD68_Cell_Mean,CAIX_Status,CD3_Status,CD4_Status,CD8_Status,CD10_Status,CD11c_Status,CD20_Status,CD31_Status,CD45_Status,CD56_Status,CD68_Status,CD88_Status,HLA-DR_Status,IRF8_Status,PD-1_Status,SIRPa_Status,Cell_Type
AU94845,M872808,Position 43,Stroma,20.6,433.28,0.0,0.0,0.0,0.0,439.119,14.2464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,57.42,433.55,0.0,0.0,0.0,0.0,0.0,1450.8951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,139.61,436.23,1.7535,9.005,20.4545,0.0,40.005,294.198,27.4129,0.0,5.4594,0.0,39265.332,14204.2617,74.2822,3.7762,0.0,5.2149,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,256.87,438.43,0.0,0.0,0.1477,0.0,19.7216,8449.8643,0.6618,0.0,0.0,0.0,30558.5391,45666.2109,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,80.12,438.51,0.0,0.0,23.0845,0.0,19.797,68.4722,0.0,0.0,0.0,0.0,0.0,3.8433,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,131.81,438.01,0.0,20.7706,0.6676,0.0,21.8147,781.647,3.8118,0.0,0.0,0.0,42837.3008,29748.8164,222.8427,0.0,30.8926,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,210.01,438.06,0.0,0.0,0.0,0.0,0.0,2404.0732,0.0,0.0,0.0,0.0,25483.0801,12300.6904,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,5.962,439.51,0.0,0.0,0.661,15.242,16.5246,84.2144,0.0,12.8813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,34.95,438.88,0.0,0.0,0.0,0.0,237.0774,80.7694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,222.33,440.33,0.0,0.2771,1.2026,0.0,0.4409,5687.4092,0.6106,0.0,0.7054,0.2673,39659.7344,22579.3867,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,63.99,440.4,0.0,0.0,0.2172,0.0,0.0,53.2852,0.0,0.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,47.58,440.47,0.0,0.0,62.8329,0.0,1.1454,8258.8945,0.0,5.0561,0.0,11.6986,0.0,0.0,0.0,0.0,0.0,0.6887,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,239.98,441.13,0.0,42.9365,2.9241,0.0,58.499,1906.4631,0.0,0.0,0.0,0.0,56780.6562,13769.9092,12.107,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,112.96,442.59,1.8912,369.4245,3.0695,0.0,4.8006,2925.5046,2.8384,0.0,0.1239,0.0,41580.5039,15784.8477,53.54,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,178.41,443.73,0.0,0.0,0.0,0.0,37.9062,2263.9578,0.0,0.0,0.0,0.0,28720.8184,7373.9658,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,124.07,444.51,0.0,0.0,21.629,0.0,11.7109,2800.0178,13.9346,0.0,0.0,0.0,54380.0117,50533.1836,104.6414,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,135.99,445.53,0.0,2.6263,20.2117,0.0,49.838,2552.1868,12.5664,0.0,23.235,0.0,54232.3125,47079.4023,26.1752,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,40.21,447.3,0.0,0.0,0.0,0.0,0.0,7812.0801,0.0,1.7663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,190.85,446.41,0.0,0.0,0.3653,0.0,0.0769,3452.2229,0.3797,0.0,0.0,0.0,29168.0977,21680.2363,72.1626,0.0,4.7174,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,99.92,447.1,0.0,0.0,1.4384,0.0,0.0,296.047,0.0,0.0,0.0,0.0,16640.7012,519.9781,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,250.74,447.09,0.0,0.0,8.3907,0.0,17.7607,251.0864,0.0,0.0,0.0,0.0,13434.6934,729.5598,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,224.69,447.96,0.0,0.0,5.6981,0.0,67.3504,10656.3799,0.0,0.0,5.7116,4.0323,55647.0195,21588.5664,71.1294,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,267.93,446.83,0.0,0.0,3.5016,0.0,0.439,2041.0751,2.3505,0.0,0.0,0.0,22832.1172,3296.0203,11.5086,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,277.59,448.7,0.0,18.3098,5.6081,0.0,37.3256,144.6513,0.0,0.0,0.0,0.0,17115.1172,812.5533,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,258.86,447.7,0.0,0.0,14.9726,0.0,58.872,50.8282,0.0,0.0,0.0,0.0,16354.7021,7421.9287,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,312.65,448.61,0.0,2.6356,38.7288,0.0,0.0,308.6073,0.0,0.0,0.0,0.9734,0.0,0.0,6.0649,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,33.98,449.16,0.0,0.0,1.1992,0.0,0.0,196.2415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,204.42,451.8,0.0,3.6971,12.4029,0.0,4.4754,2020.0752,0.0,0.0,374.5219,553.6741,55621.4102,16130.0449,4.0756,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,335.5,451.62,0.0,173.8252,0.6353,0.0,49.0593,616.4442,1.9981,0.0,0.0,1123.9622,0.0,15371.4238,0.0,0.6562,0.0,48.9754,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells
AU94845,M872808,Position 43,Stroma,69.96,452.04,0.0,0.0,1.7191,0.0,0.4582,79.2393,0.9024,0.0314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,128.88,453.14,0.0,10.042,30.9335,0.0,22.902,4412.896,4.5267,0.0,0.0,0.0,54436.6484,52114.1445,23.3176,0.0,25.217,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,143.33,452.69,0.0,0.0,21.1049,0.0,29.9399,7882.1758,3.0148,0.0,0.0,0.0,52828.1406,27212.4434,223.0173,0.0,9.8712,25.3075,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,168.78,453.94,0.0,0.0,0.0,0.0,0.0,5157.4717,0.0,0.0,0.0,0.0,15426.4697,26092.1113,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,236.76,452.15,0.0,0.0,0.0,0.0,0.0,6225.915,2.7504,0.0,0.0,0.0,51777.0508,3693.6836,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,27.15,453.39,0.0,0.0,0.0,0.0,0.0,1347.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,319.87,453.79,0.0,11.0102,35.2937,4.0057,0.0,854.3231,0.0,1004.5181,0.0,1758.2823,0.0,0.0,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,271.82,454.55,0.0,0.0,7.6315,0.0,0.0,1530.6394,0.0,0.0,0.0,0.0,28465.3594,20211.4785,9.5622,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,229.11,454.4,0.0,0.0,6.799,0.0,0.0,7883.8525,0.2632,0.0,0.2422,5.329,31156.9102,8219.1299,4.9226,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,327.48,455.44,0.0,25.7131,6.5867,21.624,0.0,1142.363,0.0,1506.0519,0.0,5256.1768,0.0,3.9303,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,51.54,456.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.407,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,215.09,458.53,0.0,0.0,3188.5222,0.0,5.5908,7668.7915,1.8482,0.0,7529.3311,5182.7656,27892.5723,5981.1938,0.0,0.0,0.0,0.0,Negative,Positive,Positive,Negative,Positive,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,263.29,458.33,0.0,0.0,3.0126,0.0,27.1335,3865.5315,0.0,0.0,0.0,0.0,43686.9805,36650.6406,47.499,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,120.98,458.85,0.9788,41.6619,43.2178,31.3869,124.8712,1655.2017,1.5127,0.0,0.0021,0.0,55946.7773,25003.1895,72.992,0.0,0.4458,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,249.27,460.89,0.0,32.7765,17.7157,1949.3351,5.8975,726.2933,0.3316,4129.3779,0.0,10006.0732,3894.0535,10281.0674,0.0,0.0,0.0,75.5411,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Negative,NULL
AU94845,M872808,Position 43,Stroma,4.225,460.68,0.0,0.0,1.6953,0.0,25.2333,2.076,0.0,4.9947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,222.46,461.9,0.0,0.0,0.0,0.0,0.0068,1571.4,0.0,0.0,0.0,0.0,37890.0508,2070.5544,23.5818,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,236.8,461.28,0.0,0.0,32.7166,0.0,8.861,666.6697,0.0,0.0,0.0,0.0,41228.3984,6558.0903,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,333.08,463.7,0.0,1821.3517,255.4926,39.851,2.2577,3363.1243,0.0,404.3114,0.0,2058.0759,0.0,716.2148,32.0309,0.0,0.0,2.1624,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,161.46,463.83,0.0,0.0,0.0,0.0,0.0,1761.379,0.0,0.0,0.0,0.0,9328.6289,8657.5635,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,274.58,463.94,0.0,0.0,0.0,0.0,12.6735,2469.0933,1.1972,0.0,0.0,0.0,50470.2891,11213.9932,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,182.06,463.18,0.0,0.0,0.0,0.0,0.69,2253.4895,0.0,0.0,0.0,0.0,9557.3047,8240.7334,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,322.04,464.41,0.0,4.4207,2.6788,0.0,0.0,59.805,0.0,0.1667,0.0,31.4879,0.0,0.0,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,227.75,468.54,0.0,2.8841,4.6011,0.0,7.0286,7248.4248,0.1214,0.0,0.0,0.0,53371.4961,30340.8926,97.1467,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,238.89,468.07,0.0,0.0,29.8715,0.0,22.114,749.5782,0.0,0.0,0.0,0.2663,46035.2812,37482.6367,7.1451,0.0,3.542,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,113.79,470.77,0.0,0.0,1.0628,0.0,1.7503,753.9214,0.0,0.0,0.0,0.0,23286.3906,4114.2075,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,18.7,470.71,0.0,0.0,760.5616,0.0,0.0,0.0,0.0,0.0,5589.5962,2348.8354,0.0,0.0,0.0,0.0,0.0,0.0,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,183.75,473.27,0.0,0.0,0.0,0.0,0.0,457.3342,0.0,0.0,0.0,0.0,553.321,2448.3745,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,196.74,472.95,0.0,0.0,4.284,0.0,0.5561,6455.252,1.6376,0.0,0.0,0.0,17876.1641,23832.2246,0.0,0.0,6.1567,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,10.28,473.4,670.3192,0.0,2028.915,0.0,2027.7294,0.0,0.0,0.0,9754.4961,11586.1182,0.0,0.0,0.0,1361.1626,0.0,0.0,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,CD4 T cells
AU94845,M872808,Position 43,Stroma,276.03,474.02,0.0,0.0,0.0,0.0,0.0,96.726,0.0,0.0,0.0,0.0,562.4791,273.3438,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,29.03,474.41,3535.4658,0.0,96.4399,0.0,59.1941,41.5205,3.6043,0.6644,3505.8066,3103.8257,0.0,0.0,0.0,0.0,0.0,0.0,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,CD8 T cells
AU94845,M872808,Position 43,Stroma,344.89,474.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,291.44,474.97,0.0,0.0,0.0,0.0,0.0,76.5515,0.0,0.0,0.0,0.897,5594.8486,7.3158,24.774,0.0,3.6621,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,243.25,477.41,0.0,0.0,3.8177,0.0,0.8795,4059.6208,1.0243,0.0,0.0,0.0,20778.9766,29702.8555,0.0,0.0,1.7892,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,266.84,477.06,0.0,0.0,0.0,0.0,0.0,47.1265,0.0,0.0,0.0,0.0,16707.5762,155.3,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,40.75,480.97,0.0476,0.0,4805.5337,23.1377,5050.708,3007.7717,0.0,633.9166,6903.3076,7603.2554,0.0,0.0,1.7242,0.0,0.0,0.0,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,160.77,480.06,0.0,0.0,0.0,0.0,0.0,88.3304,0.0,0.0,0.0,0.0,41825.6406,325.0898,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,9.811,482.32,4274.0884,0.0,244.1127,0.0,170.0873,26.9063,0.0,0.0,3571.3521,8907.0996,0.0,0.0,0.0,357.9851,0.0,0.0,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,CD8 T cells
AU94845,M872808,Position 43,Stroma,22.52,482.87,0.0,1.8368,118.7452,0.0,31829.8926,484.6736,0.0,0.0,488.9992,343.3039,0.0,0.0,47.9051,10.9792,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,106.97,483.26,0.0,201.7129,4.2488,0.0,14.995,1055.4226,1.2158,0.0,0.0,2.628,24753.9219,2845.1011,79.4862,0.7084,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,53.79,484.82,0.0,0.0,21.15,0.0,0.0,20.3006,0.0,0.0,0.0087,3.3961,0.0,0.0,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,269.91,485.41,0.0,0.0,0.9141,0.0,13.6618,11.2699,0.0,0.0,0.0,0.0,14854.0967,159.2763,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,77.49,485.73,0.0,2.8011,2.1047,0.0,0.0,649.1313,0.2529,0.0,0.0,0.0,7194.3159,922.4947,78.7205,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,152.89,487.1,0.0,0.0,0.0,0.0,0.0,2560.7422,0.0,0.0,0.0,0.0,58067.293,9447.5459,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 43,Stroma,339.87,486.26,0.0,113.0454,23.8644,448.4301,0.0,25.0142,2.4656,2265.4912,0.6501,1869.7927,0.0,0.8318,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,NULL
