Sample ID,Chip ID,ROI,Parent,X,Y,CD8_Cell_Mean,CD88_Cell_Mean,CD4_Cell_Mean,SIRPa_Cell_Mean,CD56_Cell_Mean,HLA-DR_Cell_Mean,CD11c_Cell_Mean,PD-1_Cell_Mean,CD3_Cell_Mean,CD45_Cell_Mean,CD10_Cell_Mean,CD31_Cell_Mean,CAIX_Cell_Mean,CD20_Cell_Mean,IRF8_Cell_Mean,CD68_Cell_Mean,CAIX_Status,CD3_Status,CD4_Status,CD8_Status,CD10_Status,CD11c_Status,CD20_Status,CD31_Status,CD45_Status,CD56_Status,CD68_Status,CD88_Status,HLA-DR_Status,IRF8_Status,PD-1_Status,SIRPa_Status,Cell_Type,CAIX_AutoThreStatus,CD3_AutoThreStatus,CD4_AutoThreStatus,CD8_AutoThreStatus,CD10_AutoThreStatus,CD11c_AutoThreStatus,CD20_AutoThreStatus,CD31_AutoThreStatus,CD45_AutoThreStatus,CD56_AutoThreStatus,CD68_AutoThreStatus,CD88_AutoThreStatus,HLA-DR_AutoThreStatus,IRF8_AutoThreStatus,PD-1_AutoThreStatus,SIRPa_AutoThreStatus,AutoThre_Cell_Type,Cluster.id
AU94844,M1771243,Position 44,Stroma,188.57,58.44,151.534,14.0745,205.846,11.9509,708.9459,210.7297,0.0,0.0,0.0,8.4455,30.0246,0.0,5839.978,0.0,37.4292,743.1794,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,CAIX+CD68+
AU94844,M1771243,Position 44,Stroma,177.9,59.33,129.2291,8340.0693,1792.2941,25513.2852,13.75,313.4254,0.0,15547.7783,1.6724,9913.9287,6.5455,968.3597,2461.1626,0.0,128.6836,1326.5209,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Positive,Positive,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Positive,Positive,,Mono/Macs/cDC2s
AU94844,M1771243,Position 44,Stroma,196.56,60.39,0.0,81.6063,7.8576,8.7929,4208.6431,198.9094,0.0,0.0,0.0,0.0,84.7573,0.0,5998.1187,0.0,272.287,4406.7671,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,,CD56+
AU94844,M1771243,Position 44,Stroma,301.37,62.98,95.1517,40.4253,19.2927,22.9991,422.0544,31.1531,0.0,0.0,0.0,3743.4578,0.0,0.0,5126.145,9.8139,4802.6235,1929.5555,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,,IRF8+
AU94844,M1771243,Position 44,Stroma,147.16,65.63,0.0,0.0,9.4775,0.0,1456.4639,123.5995,0.0,0.0,0.4398,0.0,0.0,0.0,720.5369,0.0,157.008,154.6854,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,CD56+
AU94844,M1771243,Position 44,Stroma,184.98,67.7,207.6772,3164.3892,783.5652,9840.167,0.0,1315.8065,6.5559,4115.9604,0.0,6549.0664,0.0,145.9406,782.2657,0.0,120.7832,838.049,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Positive,Positive,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Positive,Positive,,Mono/Macs/cDC2s
AU94844,M1771243,Position 44,Stroma,167.78,66.11,9335.2236,8757.8457,2583.2751,33210.8203,17.2975,653.7507,7.8064,16953.6211,2096.3762,8597.4648,0.0,557.5275,1928.1951,0.0,600.6558,7595.4927,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Positive,Negative,Negative,Positive,Positive,,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Positive,Negative,Negative,Positive,Positive,,Mono/Macs/cDC2s
AU94844,M1771243,Position 44,Stroma,176.49,71.81,56.5106,19877.6133,7438.8125,46770.6992,0.0,7505.3579,0.0,24024.8613,19.5568,15090.6641,0.0,12616.3916,857.2232,0.0,1308.1096,7818.3506,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Positive,Positive,Positive,Negative,Positive,Positive,,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Positive,Positive,Positive,Negative,Positive,Positive,,Mono/Macs/cDC2s
AU94844,M1771243,Position 44,Stroma,282.2,73.12,0.0,246.6938,377.8477,1061.6053,0.0,28.0338,0.0,0.0,0.9169,120.8238,0.0,32833.6562,1878.2092,0.0,1089.1123,341.2254,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Endothelial cells
AU94844,M1771243,Position 44,Stroma,202.42,73.05,0.0,628.1271,99.7209,2789.4048,266.9372,857.3619,0.0,191.7752,0.0,550.828,0.0,6745.4204,5888.9629,0.0,728.9401,1214.2505,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,Tumour cells
AU94844,M1771243,Position 44,Stroma,193.31,74.72,0.0,1447.707,467.7847,7763.2358,71.1259,1368.9253,0.0,1062.2399,1.1475,5215.6816,0.0,1467.5507,2078.53,4.1209,1280.176,1988.8092,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,,Mono/Macs/cDC2s
AU94844,M1771243,Position 44,Stroma,164.72,77.81,1.9517,983.6252,704.7889,9706.1143,0.0,46.8353,0.5454,5119.8706,0.0,1289.4833,0.0,9005.4023,2171.0996,0.0,1671.9398,3958.1687,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Positive,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Positive,Positive,,Mono/Macs/cDC2s
AU94844,M1771243,Position 44,Stroma,171.73,81.45,1033.1249,383.8831,748.4438,2679.9114,0.0,460.9682,12.3405,64.0488,258.1396,857.0477,0.0,39897.4766,474.8558,0.0,649.7401,1633.9409,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Endothelial cells
AU94844,M1771243,Position 44,Stroma,212.75,82.64,3.5674,0.4824,64.2615,31.0619,1082.0201,41.6561,1.1544,0.0958,0.0,640.5728,0.0,21359.2324,11500.3232,2.3582,392.8414,1223.1992,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Tumour cells
AU94844,M1771243,Position 44,Stroma,228.98,83.22,0.0,0.0,0.0,0.0,16140.7617,70.5616,0.0,0.0,0.0,0.0,1.6633,0.0,1164.8811,0.0,381.1776,164.2636,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,,CD56+
AU94844,M1771243,Position 44,Stroma,145.51,85.85,16600.0332,274.9797,0.0,181.3847,10.602,64.4226,33.0091,33.2495,9464.3037,7521.7793,10.0722,0.0,5817.0552,0.0,120.4835,991.3868,Positive,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Positive,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,CD8 T cells
AU94844,M1771243,Position 44,Stroma,280.35,86.44,0.0,75.1712,11.587,495.8266,895.1311,29.26,1.5899,17.6385,0.0,39.2643,9.8562,832.5039,1793.6716,0.0,455.6723,2414.7759,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,CAIX+CD68+
AU94844,M1771243,Position 44,Stroma,45.39,90.42,0.0,0.0,6.7102,0.0,0.0,5.9713,1.5235,0.0,0.0,0.0,0.0,0.0,181.3903,0.0,0.7245,279.0679,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,
AU94844,M1771243,Position 44,Stroma,85.31,94.43,0.0,7.3042,6.725,0.0,184.2992,49.4192,23.6083,0.0,0.0,0.0,32.0733,0.0,4310.2886,0.0,420.7717,660.2233,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,CAIX+CD68+
AU94844,M1771243,Position 44,Stroma,187.96,96.71,0.0,0.0,5.1663,18.7192,120.5126,101.0785,0.0,0.0,0.0,0.0,17.4039,0.0,5327.4268,0.0,224.6803,719.9597,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,CAIX+CD68+
AU94844,M1771243,Position 44,Stroma,293.23,98.26,0.0,138.1963,77.1383,699.6907,8.3888,9.2888,0.0,0.8439,0.0,205.1495,0.0,0.0,612.9916,2.0944,172.2421,1333.714,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,CAIX+CD68+
AU94844,M1771243,Position 44,Stroma,110.88,99.3,0.0,0.0,66.5386,1.2682,1626.6931,92.1623,27.0894,0.0,29.1336,0.0,60.4879,37.734,7623.7759,0.0,235.2163,7820.6831,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,,CAIX+CD68+
AU94844,M1771243,Position 44,Stroma,138.19,103.3,29.3148,652.2465,332.1442,3520.1462,107.3026,148.6208,0.0,1594.6642,0.0,1921.3284,0.0,25290.7598,618.5599,0.0,642.6581,2263.4971,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Endothelial cells,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Endothelial cells
AU94844,M1771243,Position 44,Stroma,40.28,106.81,0.0,0.0,3.1756,0.0,88.6301,50.7561,0.0,0.0,0.0,0.0,0.0,0.0,2559.0447,0.0,48.5374,286.0382,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,
AU94844,M1771243,Position 44,Stroma,288.14,114.55,0.0,0.0,0.0,0.0,438.7103,0.0489,0.0,0.0,0.0,3.7394,3.7394,0.0,8146.6587,0.0,6.0106,388.4603,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,Tumour cells
AU94844,M1771243,Position 44,Stroma,123.93,115.97,0.0,215.2125,56.5768,165.2722,0.0,1.0105,0.0,11.2291,30.6752,5.8297,12.3486,18225.6113,414.0895,0.0,621.2265,196.374,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,
AU94844,M1771243,Position 44,Stroma,173.58,121.42,0.0,0.0,0.0,0.0,220.8878,30.4719,0.4228,0.0,0.0,0.0,0.0,0.0,8095.3726,0.4228,192.7187,708.7848,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,Tumour cells
AU94844,M1771243,Position 44,Stroma,116.4,125.87,0.0,2.6333,67.0125,191.8886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29686.2637,311.9437,0.0,1282.3529,59.8811,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Endothelial cells
AU94844,M1771243,Position 44,Stroma,87.26,126.59,0.0,132.8196,121.6924,7914.062,0.0,737.6512,0.0,6015.1875,0.0,2209.7268,0.0,14363.1172,331.323,0.0,98.6048,419.8952,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Positive,,Mono/Macs/cDC2s
AU94844,M1771243,Position 44,Stroma,45.75,127.02,0.0,0.0,1.308,6.804,11.508,17.5949,0.0,0.0,0.0,0.0509,10.3823,0.0,1303.7509,0.0,82.5371,1308.4497,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,CAIX+CD68+
AU94844,M1771243,Position 44,Stroma,93.34,127.49,0.0,0.0,8.6607,0.0,0.0,0.8966,0.0,0.0,0.0,127.4943,0.0,34886.6367,519.9273,0.0,302.9386,68.6656,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Endothelial cells
AU94844,M1771243,Position 44,Stroma,101.77,129.15,0.0,3.1647,181.0588,1673.8203,0.0,4.9829,0.0,211.7925,0.0,3.862,0.0,3002.0439,445.2781,0.0,1006.1027,75.9818,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Mono/Macs/cDC2s
AU94844,M1771243,Position 44,Stroma,242.62,130.08,0.0,0.0,0.0,0.0,9.0172,12.6264,0.0,0.0,0.0,0.0,0.0,0.0,1207.4445,0.0,16.3199,155.3448,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,
AU94844,M1771243,Position 44,Stroma,118.68,147.49,0.0,0.0,0.0,0.0,5021.6123,3.3397,0.0,0.0,0.0,0.0,0.0,0.0,5073.832,0.0,32.7653,460.3702,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,,CD56+
AU94844,M1771243,Position 44,Stroma,24.29,149.11,0.0,0.0,3.1675,0.0,0.0,7.6501,0.0,0.0,0.0,0.0,0.0,0.0,1745.2094,0.0,146.0788,560.6664,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,CAIX+CD68+
AU94844,M1771243,Position 44,Stroma,300.8,149.34,0.0,35.1849,0.0,68.1888,183.0773,21.0734,0.0,0.0,0.0,3.1967,20.7221,0.0,3627.0989,0.0,249.7779,410.2407,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,CAIX+CD68+
AU94844,M1771243,Position 44,Stroma,190.33,149.53,0.0,0.0,0.751,0.0,6290.6201,3.339,1.1108,0.0,23.1851,0.0,7.7353,0.0,4909.7314,0.0,284.7523,1265.071,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,,CD56+
AU94844,M1771243,Position 44,Stroma,115.71,155.23,0.0,0.0,0.0,0.0,1011.0015,6.8552,0.0,0.0,0.0,0.8552,0.0,0.0,4875.1191,0.0,107.6677,642.7531,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,CD56+
AU94844,M1771243,Position 44,Stroma,182.98,156.9,0.0,8.6037,7.6797,0.0,13535.3945,13.9159,0.0,0.0,0.0,0.0,5.0456,0.0,14347.4277,0.0,206.7718,705.9487,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,,CD56+
AU94844,M1771243,Position 44,Stroma,61.17,158.05,79.8689,620.4281,434.279,4182.8447,0.8034,511.3863,0.0,3026.8271,0.0,2731.207,0.0,3901.2795,1346.9194,5.5603,25.4078,1762.3027,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Mono/Macs/cDC2s
AU94844,M1771243,Position 44,Stroma,161.47,160.88,0.0,0.0,0.4434,0.0,27.1675,95.4741,0.0,0.0,0.0,0.0,0.0,0.0,2661.2979,0.0,777.0219,1100.0898,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,CAIX+CD68+
AU94844,M1771243,Position 44,Stroma,288.79,161.51,0.0,731.0828,117.4363,8064.3794,0.0,139.9604,0.0,683.2645,0.0,1722.5723,0.0,43020.0508,1953.5365,0.0,418.9271,58.0754,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,,Endothelial cells
AU94844,M1771243,Position 44,Stroma,220.57,164.33,0.0,50.0808,61.1026,742.0324,0.0,4.9393,0.0,10.227,54.0142,118.8791,0.0,12177.5889,801.1492,0.0,552.7972,138.7695,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,
